event,epoch,start,end,dur,n_bins,n_active,n_spikes,direction,dir_mass,wcorr,slope,p_cycle,p_perm,p_max,significant,forward,speed
3059,POST_NREM,22472.38695,22472.47695,0.09000000000014552,4,14,19,rightward,0.5774561923626784,0.22868192861259543,3.5723242837836677,0.5764235764235764,0.37662337662337664,0.5764235764235764,False,True,3.5723242837836677
3060,POST_NREM,22474.49195,22474.77695,0.2849999999998545,14,38,74,rightward,0.7004056525877809,0.30948127469350134,1.3915213954836683,0.18681318681318682,0.2627372627372627,0.2627372627372627,False,True,1.3915213954836683
3061,POST_wake,22577.69695,22577.86695,0.16999999999825377,8,30,59,leftward,0.4964819939550102,-0.42853569158776117,-3.1427423755988873,0.17282717282717283,0.2787212787212787,0.2787212787212787,False,True,3.1427423755988873
3062,POST_wake,22578.71695,22578.80195,0.08499999999912689,4,13,20,rightward,0.7284458228676981,-0.5674399161567035,-9.812095932568605,0.017982017982017984,0.16083916083916083,0.16083916083916083,False,False,9.812095932568605
3063,POST_wake,22580.89695,22581.01195,0.11500000000160071,6,16,28,rightward,0.28080603201656057,0.3193035862768095,4.650469520478331,0.3826173826173826,0.43356643356643354,0.43356643356643354,False,True,4.650469520478331
3064,POST_wake,22581.32195,22581.42195,0.09999999999854481,5,20,27,leftward,0.8216046557581775,-0.4117797246405712,-7.6832818413973625,0.3876123876123876,0.45854145854145856,0.45854145854145856,False,True,7.6832818413973625
3065,POST_wake,22582.52695,22582.68195,0.15499999999883585,8,27,41,rightward,0.40695868037194693,0.7441291457087829,8.189905764446463,0.001998001998001998,0.02197802197802198,0.02197802197802198,True,True,8.189905764446463
3066,POST_wake,22585.72695,22585.85195,0.125,6,20,29,rightward,0.5294679471657036,-0.22535284300503539,-3.2954463008776544,0.5874125874125874,0.8151848151848152,0.8151848151848152,False,False,3.2954463008776544
3067,POST_wake,22589.24195,22589.39695,0.15499999999883585,8,21,34,leftward,0.5186413384087443,0.4049751348028801,4.082973290685735,0.11988011988011989,0.17082917082917082,0.17082917082917082,False,False,4.082973290685735
3068,POST_wake,22596.64195,22596.80195,0.15999999999985448,8,30,47,leftward,0.6673717764694789,-0.5581610577333652,-4.868952042207347,0.025974025974025976,0.05094905094905095,0.05094905094905095,False,True,4.868952042207347
3069,POST_wake,22597.47695,22597.62695,0.1500000000014552,7,21,34,rightward,0.5050137270049819,0.13734388607592302,1.8251253626005057,0.8131868131868132,0.922077922077922,0.922077922077922,False,True,1.8251253626005057
3070,POST_wake,22598.14195,22598.24695,0.10499999999956344,5,26,40,leftward,0.30718299746846844,-0.22843958753391658,-3.6528101568667193,0.6393606393606394,0.8741258741258742,0.8741258741258742,False,True,3.6528101568667193
3071,POST_wake,22602.01195,22602.21695,0.20500000000174623,10,24,45,leftward,0.559145505341811,-0.7246538101215407,-7.353608037865298,0.001998001998001998,0.002997002997002997,0.002997002997002997,True,True,7.353608037865298
3072,POST_wake,22603.19695,22603.28195,0.08499999999912689,4,13,22,rightward,0.5657503137869703,0.29186431550888475,5.201115791967475,0.5914085914085914,0.6223776223776224,0.6223776223776224,False,True,5.201115791967475
3073,POST_wake,22606.17695,22606.37195,0.19499999999970896,10,30,56,leftward,0.471519463675245,0.3293647088358295,2.5397871946759794,0.14385614385614387,0.2807192807192807,0.2807192807192807,False,False,2.5397871946759794
3074,POST_wake,22613.82695,22614.00695,0.18000000000029104,9,42,77,rightward,0.24978943441531895,0.5160512030386624,5.481365302976121,0.056943056943056944,0.16883116883116883,0.16883116883116883,False,True,5.481365302976121
3075,POST_wake,22623.80695,22624.21195,0.4050000000024738,20,56,137,rightward,0.7754839895671413,-0.49259196221672646,-1.7621235801074486,0.003996003996003996,0.017982017982017984,0.017982017982017984,True,False,1.7621235801074486
3076,POST_wake,22629.58695,22629.74195,0.15499999999883585,8,29,54,rightward,0.46396328981976687,0.09475637632078947,1.1680520454387635,0.8711288711288712,0.936063936063936,0.936063936063936,False,True,1.1680520454387635
3077,POST_NREM,22635.82695,22636.11195,0.2849999999998545,14,29,53,leftward,0.6174530990284789,-0.10137142817258703,-0.681546651529413,0.7722277722277723,0.8281718281718282,0.8281718281718282,False,True,0.681546651529413
3078,POST_NREM,22636.43195,22636.74695,0.3150000000023283,16,40,72,rightward,0.413962363852621,0.26692074546377315,1.3525569825416983,0.16483516483516483,0.2217782217782218,0.2217782217782218,False,True,1.3525569825416983
3079,POST_NREM,22639.79695,22639.98195,0.18500000000130967,9,34,62,leftward,0.3345062240266049,-0.13575589526139603,-1.278570692315603,0.7232767232767233,0.8821178821178821,0.8821178821178821,False,True,1.278570692315603
3080,POST_NREM,22644.78195,22644.97695,0.19499999999970896,10,35,52,rightward,0.2403208231958235,-0.21265130967008516,-1.8477831529958086,0.4125874125874126,0.6133866133866134,0.6133866133866134,False,False,1.8477831529958086
3081,POST_NREM,22647.89695,22648.13695,0.2400000000016007,12,29,46,rightward,0.2890810430689034,-0.0875632353038291,-0.6018950703800428,0.8841158841158842,0.939060939060939,0.939060939060939,False,False,0.6018950703800428
3082,POST_NREM,22654.48195,22654.73195,0.25,12,44,90,rightward,0.3427283210685162,-0.5108095230267788,-3.590603049150541,0.011988011988011988,0.07292707292707293,0.07292707292707293,False,False,3.590603049150541
3083,POST_NREM,22660.90695,22661.16195,0.25500000000101863,13,46,96,rightward,0.7127902110235365,0.4340744077840965,2.1903714427462155,0.03596403596403597,0.08091908091908091,0.08091908091908091,False,True,2.1903714427462155
3084,POST_NREM,22663.47195,22663.94695,0.4750000000021828,24,53,152,rightward,0.5086749477146503,0.3005225722144274,1.0768340731911528,0.03796203796203796,0.07392607392607392,0.07392607392607392,False,True,1.0768340731911528
3085,POST_NREM,22671.97695,22672.15195,0.1749999999992724,9,27,48,leftward,0.29978266699595035,-0.5896638314146335,-6.170023021930894,0.008991008991008992,0.058941058941058944,0.058941058941058944,False,True,6.170023021930894
3086,POST_NREM,22673.80195,22673.99695,0.19499999999970896,10,22,34,rightward,0.7707451471451107,0.22955585020276614,1.5483719021177973,0.24475524475524477,0.4195804195804196,0.4195804195804196,False,True,1.5483719021177973
3087,POST_NREM,22677.60195,22677.76195,0.15999999999985448,8,21,33,leftward,0.5487385876669266,0.18514398504580143,2.3345963429285588,0.5834165834165834,0.7512487512487512,0.7512487512487512,False,False,2.3345963429285588
3088,POST_NREM,22680.00195,22680.37195,0.36999999999898137,18,48,112,leftward,0.5434151398129321,-0.1899210262880168,-0.902864381335493,0.43456543456543456,0.6043956043956044,0.6043956043956044,False,True,0.902864381335493
3089,POST_NREM,22681.28195,22681.57195,0.2900000000008731,14,35,73,rightward,0.3240871063725525,0.2516634420191096,1.695207515004427,0.4205794205794206,0.5044955044955045,0.5044955044955045,False,True,1.695207515004427
3090,POST_NREM,22684.39695,22684.53195,0.13500000000203727,7,26,37,rightward,0.494193083571091,0.20783733641489244,2.112001074636085,0.5414585414585414,0.6363636363636364,0.6363636363636364,False,True,2.112001074636085
3091,POST_NREM,22684.56195,22684.70695,0.14500000000043656,7,24,42,rightward,0.6378640223662726,-0.48710945264170125,-6.436126231899454,0.056943056943056944,0.1888111888111888,0.1888111888111888,False,False,6.436126231899454
3092,POST_NREM,22684.74195,22684.91695,0.1749999999992724,9,23,45,leftward,0.48354563143870855,0.091770335094266,0.7967121700230007,0.8721278721278721,0.913086913086913,0.913086913086913,False,False,0.7967121700230007
3093,POST_NREM,22687.55195,22687.68195,0.12999999999738066,6,23,38,rightward,0.4079396665992104,0.3729666469245143,4.501345448829235,0.21178821178821178,0.3856143856143856,0.3856143856143856,False,True,4.501345448829235
3094,POST_NREM,22687.70695,22687.84195,0.13500000000203727,7,19,34,leftward,0.7109820358349738,0.5941337692877227,6.805570791156865,0.015984015984015984,0.023976023976023976,0.023976023976023976,True,False,6.805570791156865
3095,POST_NREM,22687.85195,22687.95695,0.10499999999956344,5,16,26,rightward,0.4525694684913411,-0.5146570005671444,-9.539207563116243,0.2097902097902098,0.42957042957042957,0.42957042957042957,False,False,9.539207563116243
3096,POST_NREM,22687.99695,22688.08195,0.08499999999912689,4,13,21,rightward,0.45452260938776323,0.7511087045636496,14.059644222005964,0.01898101898101898,0.12087912087912088,0.12087912087912088,False,True,14.059644222005964
3097,POST_NREM,22696.17695,22696.37195,0.19499999999970896,10,29,48,leftward,0.508698290769397,0.2030115547203601,1.8181181813023712,0.47052947052947053,0.6843156843156843,0.6843156843156843,False,False,1.8181181813023712
3098,POST_NREM,22702.24195,22702.50195,0.26000000000203727,13,33,56,rightward,0.5581661937531811,-0.22537210694389911,-1.467165206388837,0.33766233766233766,0.4435564435564436,0.4435564435564436,False,False,1.467165206388837
3099,POST_NREM,22702.77695,22702.87695,0.10000000000218279,5,16,28,rightward,0.6824885638358398,0.49841940313288996,7.171266420770682,0.11588411588411589,0.32167832167832167,0.32167832167832167,False,True,7.171266420770682
3100,POST_NREM,22703.33195,22703.44695,0.11500000000160071,6,22,30,leftward,0.43257451970183386,0.36845225498053435,5.527835865717049,0.3206793206793207,0.5264735264735265,0.5264735264735265,False,False,5.527835865717049
3101,POST_NREM,22707.26695,22707.42695,0.15999999999985448,8,25,35,rightward,0.35733837698235976,-0.5496349711019469,-5.272379333758729,0.04295704295704296,0.12387612387612387,0.12387612387612387,False,False,5.272379333758729
3102,POST_NREM,22708.39195,22708.57195,0.18000000000029104,9,20,33,rightward,0.4851348772254198,-0.26704679667746056,-2.14866722106649,0.3806193806193806,0.5004995004995005,0.5004995004995005,False,False,2.14866722106649
3103,POST_NREM,22714.48695,22714.69695,0.21000000000276486,10,28,55,leftward,0.29856831141183743,-0.278756348255418,-2.1504515324152327,0.3276723276723277,0.5814185814185814,0.5814185814185814,False,True,2.1504515324152327
3104,POST_NREM,22724.03695,22724.22195,0.1849999999976717,9,38,65,leftward,0.435023655997547,0.40084026128682254,3.647963677979062,0.14285714285714285,0.4025974025974026,0.4025974025974026,False,False,3.647963677979062
3105,POST_NREM,22729.63195,22729.81695,0.18500000000130967,9,21,31,rightward,0.7974035395176493,-0.28768158303517116,-2.5905803948601123,0.3596403596403596,0.42357642357642356,0.42357642357642356,False,False,2.5905803948601123
3106,POST_NREM,22729.94695,22730.11195,0.16499999999723514,8,33,50,leftward,0.2604343568872223,-0.0929727730144417,-0.6752643235386606,0.936063936063936,0.9150849150849151,0.936063936063936,False,True,0.6752643235386606
3107,POST_NREM,22730.31695,22730.48695,0.16999999999825377,8,17,29,rightward,0.7534925311112712,0.3344667881817246,2.8337570877402922,0.2907092907092907,0.3806193806193806,0.3806193806193806,False,True,2.8337570877402922
3108,POST_NREM,22744.55195,22744.68195,0.12999999999738066,6,15,23,rightward,0.38513584482187185,-0.7176560676070325,-11.000966905603114,0.016983016983016984,0.1068931068931069,0.1068931068931069,False,False,11.000966905603114
3109,OTHER,22745.14195,22745.37695,0.23500000000058208,12,30,76,rightward,0.8181897413190183,0.46615628189438313,2.019548344315547,0.060939060939060936,0.06693306693306693,0.06693306693306693,False,True,2.019548344315547
3110,POST_wake,22750.30695,22750.42695,0.12000000000261934,6,18,26,rightward,0.38417883403452,-0.26385310316061095,-3.559489032569228,0.3246753246753247,0.5934065934065934,0.5934065934065934,False,False,3.559489032569228
3111,POST_wake,22760.97695,22761.06195,0.08499999999912689,4,14,19,rightward,0.1062010344760372,-0.19161585944651602,-3.5092891997386118,0.6903096903096904,0.7792207792207793,0.7792207792207793,False,False,3.5092891997386118
3112,POST_wake,22761.36695,22761.49695,0.13000000000101863,6,20,41,rightward,0.7298448431615091,0.23533654179318636,2.733195622927184,0.5474525474525475,0.7482517482517482,0.7482517482517482,False,True,2.733195622927184
3113,POST_wake,22764.22695,22764.48195,0.25500000000101863,13,35,65,rightward,0.5393696225497746,-0.2618741643797107,-1.6710275972639028,0.2597402597402597,0.4305694305694306,0.4305694305694306,False,False,1.6710275972639028
3114,POST_wake,22765.14695,22765.24695,0.10000000000218279,5,18,32,rightward,0.9610414459321568,0.4494565757052181,6.318277995978762,0.013986013986013986,0.3696303696303696,0.3696303696303696,False,True,6.318277995978762
3115,POST_wake,22766.13695,22766.24695,0.11000000000058208,5,24,36,leftward,0.15997860712366668,-0.016902928817361197,-0.22346345166513104,0.998001998001998,0.995004995004995,0.998001998001998,False,True,0.22346345166513104
3116,POST_wake,22767.98195,22768.27695,0.29499999999825377,15,35,74,leftward,0.4083017067867187,0.24462693391235227,1.3344929456812296,0.16883116883116883,0.3646353646353646,0.3646353646353646,False,False,1.3344929456812296
3117,POST_wake,22772.54195,22772.69195,0.1500000000014552,7,28,42,leftward,0.3445086031008787,0.4619603838505685,6.032915807918984,0.14485514485514486,0.32967032967032966,0.32967032967032966,False,False,6.032915807918984
3118,POST_wake,22781.94695,22782.08695,0.13999999999941792,7,23,37,leftward,0.3641107059012942,0.47262145655297255,5.207266105772441,0.0919080919080919,0.18681318681318682,0.18681318681318682,False,False,5.207266105772441
3119,POST_wake,22782.67195,22782.81695,0.14500000000043656,7,19,35,leftward,0.4139516287865678,-0.16045582795425845,-1.4937622596816642,0.6953046953046953,0.8721278721278721,0.8721278721278721,False,True,1.4937622596816642
3120,POST_wake,22786.31195,22786.44695,0.13500000000203727,7,14,27,leftward,0.6535395463661683,-0.2395657935814134,-2.4599422320567723,0.2817182817182817,0.46553446553446554,0.46553446553446554,False,True,2.4599422320567723
3121,POST_wake,22791.08195,22791.19195,0.11000000000058208,5,17,28,leftward,0.7788356754470975,0.34558998360774346,4.532798827378497,0.23976023976023977,0.5214785214785215,0.5214785214785215,False,False,4.532798827378497
3122,POST_wake,22813.31195,22813.56695,0.25500000000101863,13,39,77,leftward,0.47394002066111973,-0.41683386180579085,-2.2770248042506687,0.04895104895104895,0.07392607392607392,0.07392607392607392,False,True,2.2770248042506687
3123,POST_wake,22830.08195,22830.50695,0.4249999999992724,21,54,128,rightward,0.4508521212387442,0.15374080166007478,0.619071765489359,0.5644355644355644,0.6543456543456544,0.6543456543456544,False,True,0.619071765489359
3124,POST_wake,22842.92695,22843.15195,0.2249999999985448,11,36,64,rightward,0.5468856128740458,-0.36884685900168895,-3.0678933114205202,0.07392607392607392,0.2857142857142857,0.2857142857142857,False,False,3.0678933114205202
3125,POST_wake,22846.66695,22846.89195,0.2250000000021828,11,27,54,rightward,0.6946274231092754,0.5060561798030487,2.346961687979003,0.002997002997002997,0.015984015984015984,0.015984015984015984,True,True,2.346961687979003
3126,POST_wake,22860.58195,22860.70195,0.11999999999898137,6,24,40,leftward,0.3493623655688538,-0.16233811027722533,-1.8841412935518658,0.8031968031968032,0.9120879120879121,0.9120879120879121,False,True,1.8841412935518658
3127,POST_wake,22861.54195,22861.74695,0.20500000000174623,10,38,77,rightward,0.598449391177742,-0.7663613140307902,-5.614585338261333,0.000999000999000999,0.006993006993006993,0.006993006993006993,True,False,5.614585338261333
3128,POST_wake,22865.49195,22865.76195,0.27000000000043656,13,49,108,leftward,0.3859271558995601,0.36693699109428407,2.170387536840544,0.10989010989010989,0.2887112887112887,0.2887112887112887,False,False,2.170387536840544
3129,POST_wake,22870.88195,22871.32695,0.44499999999970896,22,49,115,leftward,0.3091506275442714,-0.20252064585615537,-0.8514620564893154,0.3156843156843157,0.4955044955044955,0.4955044955044955,False,True,0.8514620564893154
3130,POST_wake,22877.78695,22877.94695,0.15999999999985448,8,38,68,rightward,0.2434629976492378,0.03069864722417686,0.2841170766173381,0.985014985014985,0.995004995004995,0.995004995004995,False,True,0.2841170766173381
3131,POST_wake,22884.26695,22884.47195,0.20499999999810825,10,35,70,leftward,0.5217628915692988,-0.36444347335980665,-3.14180669730737,0.1008991008991009,0.34565434565434566,0.34565434565434566,False,True,3.14180669730737
