template,wcorr,slope,p_circ,p_perm,max_p,epoch,event,t0,dur,n_active,significant,session
right,0.12964232243169438,55.762035010053516,0.4139650872817955,0.6982543640897756,0.6982543640897756,PRE,2839,15505.63,0.3900000000012369,22,False,Gatsby-08022013
right,0.1194290550429209,63.032682988130674,0.6733167082294265,0.8478802992518704,0.8478802992518704,PRE,2843,15533.89,0.28000000000065484,17,False,Gatsby-08022013
right,0.043342422575213965,21.640487368639455,0.8952618453865336,0.9775561097256857,0.9775561097256857,PRE,2853,15564.34,0.37999999999919964,29,False,Gatsby-08022013
left,-0.22685349365614335,-138.6986771221784,0.12219451371571072,0.26932668329177056,0.26932668329177056,PRE,2858,15587.86,0.2899999999990541,14,False,Gatsby-08022013
left,0.07021089953685793,36.83148684984311,0.830423940149626,0.9551122194513716,0.9551122194513716,PRE,2862,15608.96,0.33000000000174623,25,False,Gatsby-08022013
left,0.2802455215935472,144.2255782522634,0.059850374064837904,0.256857855361596,0.256857855361596,PRE,2863,15615.01,0.3099999999994907,23,False,Gatsby-08022013
left,-0.15632395611265423,-90.85868179535304,0.5236907730673317,0.6109725685785536,0.6109725685785536,PRE,2868,15635.82,0.28000000000065484,22,False,Gatsby-08022013
right,0.285888791586117,83.65230953454362,0.004987531172069825,0.022443890274314215,0.022443890274314215,PRE,2870,15640.72,0.4400000000005093,15,True,Gatsby-08022013
left,-0.18313359113088262,-69.14610200908315,0.24438902743142144,0.4513715710723192,0.4513715710723192,PRE,2875,15671.13,0.4600000000009459,24,False,Gatsby-08022013
left,0.23441211771973294,128.9684585280848,0.14713216957605985,0.2718204488778055,0.2718204488778055,PRE,2876,15674.25,0.32999999999992724,19,False,Gatsby-08022013
left,0.2696864258900795,132.73774803217935,0.1546134663341646,0.2793017456359102,0.2793017456359102,PRE,2877,15677.25,0.31999999999970896,25,False,Gatsby-08022013
left,0.11744723152898397,45.99305181385016,0.516209476309227,0.6408977556109726,0.6408977556109726,PRE,2882,15692.28,0.4499999999989086,25,False,Gatsby-08022013
right,-0.2166587662328777,-120.10378926678862,0.341645885286783,0.5012468827930174,0.5012468827930174,PRE,2894,15730.79,0.2599999999983993,23,False,Gatsby-08022013
right,0.10136226922139446,58.66367487963178,0.7481296758104738,0.8379052369077307,0.8379052369077307,PRE,2898,15746.9,0.2600000000002183,21,False,Gatsby-08022013
right,0.05003717975568204,21.11624554969544,0.9102244389027432,0.9451371571072319,0.9451371571072319,PRE,2900,15759.06,0.3000000000010914,20,False,Gatsby-08022013
left,0.16651859386126205,63.989494820745385,0.2194513715710723,0.256857855361596,0.256857855361596,PRE,2902,15773.27,0.43000000000029104,20,False,Gatsby-08022013
left,0.16172910669720286,81.73928362217788,0.3690773067331671,0.5037406483790524,0.5037406483790524,PRE,2909,15805.58,0.2999999999992724,21,False,Gatsby-08022013
right,-0.08544127950666816,-62.673810347793754,0.827930174563591,0.9226932668329177,0.9226932668329177,PRE,2911,15807.55,0.25,20,False,Gatsby-08022013
right,0.29273632016426054,140.9352698350923,0.0199501246882793,0.19451371571072318,0.19451371571072318,PRE,2912,15808.94,0.3599999999987631,24,False,Gatsby-08022013
left,0.3811145848742401,147.87173128299753,0.0024937655860349127,0.029925187032418952,0.029925187032418952,PRE,2918,15842.27,0.43000000000029104,26,True,Gatsby-08022013
left,0.36754748687249134,204.6127468475626,0.0199501246882793,0.09226932668329177,0.09226932668329177,PRE,2928,15875.72,0.27000000000043656,14,False,Gatsby-08022013
right,0.02090411154869412,9.47580790302998,0.9850374064837906,0.9925187032418953,0.9925187032418953,PRE,2929,15876.01,0.31999999999970896,19,False,Gatsby-08022013
left,0.072515694288663,26.962144071477535,0.7630922693266833,0.8503740648379052,0.8503740648379052,PRE,2931,15886.87,0.4599999999991269,26,False,Gatsby-08022013
left,0.2524018825936042,92.93321483271225,0.05486284289276808,0.08977556109725686,0.08977556109725686,PRE,2932,15937.18,0.46999999999934516,18,False,Gatsby-08022013
right,-0.16927969912848795,-104.4866572859866,0.26683291770573564,0.6733167082294265,0.6733167082294265,PRE,2933,15944.79,0.25,14,False,Gatsby-08022013
right,-0.03958694966882567,-18.864347577207834,0.9451371571072319,0.9775561097256857,0.9775561097256857,PRE,2934,15949.78,0.2999999999992724,21,False,Gatsby-08022013
left,0.08083325576227456,55.25234387726098,0.8029925187032418,0.8428927680798005,0.8428927680798005,PRE,2935,15955.59,0.27000000000043656,17,False,Gatsby-08022013
right,-0.36561244446795377,-117.62140880385184,0.0024937655860349127,0.04239401496259352,0.04239401496259352,PRE,2937,15962.53,0.4399999999986903,21,True,Gatsby-08022013
